track_id,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre_Blues,genre_Classical,genre_Electronic,genre_Folk/Country,genre_Hip-Hop,genre_Jazz,genre_Kids,genre_Latin,genre_Metal,genre_Other,genre_Pop,genre_Reggae,genre_Rock,genre_Soul/R&B,genre_World,ts_0,ts_1,ts_3,ts_4,ts_5
5SuOikwiRyPMVoIQDJUgSV,0.73,0.044042964927505514,0,0.676,0.461,0.7913915247026616,0,0.14818652849740932,0.0322,1.01e-06,0.358,0.715,0.36124533635751027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4qPNDBW1i3p13qLCt0Ki3A,0.55,0.028566273238379736,0,0.42,0.166,0.597377134084309,1,0.07906735751295338,0.924,5.56e-06,0.101,0.267,0.3183973505579935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1iJBSr7s7jYXzM8EGcbK5b,0.57,0.040254749827916894,0,0.438,0.359,0.736122671697834,1,0.05772020725388601,0.21,0.0,0.117,0.12,0.31364331147379315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6lfxq3CG4xtTiEg7opyCyx,0.71,0.038556735872239394,0,0.266,0.0596,0.5737010524758152,1,0.03761658031088083,0.905,7.07e-05,0.132,0.143,0.7467580494058478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5vjLSffimiIP26QG5WcN2K,0.82,0.037968646028150026,0,0.618,0.443,0.7371030094519357,1,0.05450777202072539,0.469,0.0,0.0829,0.167,0.4928627779695281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
01MVOl9KtVTNfFiBU9I7dc,0.58,0.04090661305120296,0,0.688,0.481,0.7532693339252353,1,0.10880829015544041,0.289,0.0,0.189,0.666,0.40274559111154934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6Vc5wAMmXdKIAM7WUoEb7N,0.74,0.04380123708899346,0,0.407,0.147,0.7529918798438858,1,0.03678756476683938,0.857,2.89e-06,0.0913,0.0765,0.5805269299672928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1EzrEOXmMH3G43AXT1y7pA,0.8,0.04638768677342025,0,0.703,0.444,0.7435769380167583,1,0.04321243523316062,0.559,0.0,0.0973,0.712,0.6202849958088852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0IktbUcnAGrvD03AWnz3Q8,0.74,0.036204376495881936,0,0.625,0.414,0.7552485063721954,1,0.03823834196891192,0.294,0.0,0.151,0.669,0.5345232812320233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7k9GuJYLp2AzqokyEdwEw2,0.56,0.03925576084600925,0,0.442,0.632,0.7909475981725024,1,0.030569948186528497,0.426,0.00419,0.0735,0.196,0.32419095047910196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4mzP5mHkRvGxdhdGdAH7EJ,0.74,0.046741686309440277,0,0.627,0.363,0.7658472522797476,1,0.030155440414507774,0.279,0.0,0.0928,0.301,0.4105032624952747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5ivF4eQBqJiVL5IAE9jRyl,0.69,0.04585668746939021,0,0.483,0.303,0.730129663540684,1,0.0444559585492228,0.694,0.0,0.115,0.139,0.5481567312591423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4ptDJbJl35d7gQfeNteBwp,0.52,0.03794172373333944,0,0.489,0.314,0.7451676747498289,0,0.034300518134715026,0.749,0.0,0.113,0.607,0.5104695692191378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0X9MxHR1rTkEHDjp95F2OO,0.62,0.04743822908581625,0,0.691,0.234,0.7970330910234356,1,0.029533678756476688,0.777,0.0,0.12,0.209,0.35790066236050155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4LbWtBkN82ZRhz9jqzgrb3,0.56,0.035921787869501336,0,0.755,0.78,0.8036364981595546,1,0.0338860103626943,0.124,2.83e-05,0.121,0.387,0.4930887694558125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1KHdq8NK9QxnGjdXb55NiG,0.58,0.04677720082599892,0,0.489,0.561,0.769435658398535,1,0.02839378238341969,0.2,4.56e-05,0.179,0.238,0.3429194812879049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6xKeQgzfjixSUld14qUezm,0.56,0.02477423937356975,0,0.706,0.112,0.5814142759373323,1,0.04051813471502591,0.827,4.03e-06,0.125,0.414,0.4526157487303387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4Yo0igmcoNyat1secaH0OD,0.54,0.03240756917454526,0,0.795,0.0841,0.5815622514473854,0,0.0477720207253886,0.742,1.17e-05,0.0853,0.609,0.3772126620975297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2qLMf6TuEC3ruGJg4SMMN6,0.68,0.036204376495881936,0,0.625,0.414,0.7552485063721954,1,0.03823834196891192,0.294,0.0,0.151,0.669,0.5345232812320233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6CgNoAbFJ4Q4Id4EjtbXlC,0.67,0.049679462394232134,0,0.717,0.32,0.7609270665704825,1,0.02932642487046632,0.83,0.0,0.107,0.322,0.4435432177900498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3S0OXQeoh0w6AY8WQVckRW,0.75,0.04638768677342025,0,0.703,0.444,0.7435769380167583,1,0.04321243523316062,0.559,0.0,0.0973,0.712,0.6202849958088852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
210JCw2LbYD4YIs8GiZ9iP,0.63,0.03325648068325347,0,0.678,0.351,0.7560993655550006,1,0.027564766839378238,0.747,0.0,0.355,0.569,0.3699357362391729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5TvE3pk05pyFIGdSY9j4DJ,0.7,0.04380123708899346,0,0.407,0.147,0.7529918798438858,1,0.03678756476683938,0.857,2.89e-06,0.0913,0.0765,0.5805269299672928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0BUuuEvNa5T4lMaewyiudB,0.0,0.04131636655945483,0,0.572,0.454,0.7259123615041709,1,0.02673575129533679,0.477,1.37e-05,0.0974,0.515,0.5759988823693768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3Hn3LfhrQOaKihdCibJsTs,0.0,0.0441575278841463,0,0.796,0.667,0.8268131624216191,0,0.04062176165803109,0.381,0.0,0.221,0.754,0.4026264319642358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6D33wCKzWtNEgOovgeVJ7r,0.01,0.05772941948085796,0,0.755,0.454,0.7384347890424134,0,0.036476683937823835,0.757,0.0,0.236,0.33,0.4933188698782111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5IfCZDRXZrqZSm8AwE44PG,0.0,0.025158025278316384,0,0.62,0.309,0.7458335645450678,1,0.051295336787564774,0.788,0.0,0.146,0.664,0.5972872803773647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0dzKBptH2P5j5a0MifBMwM,0.0,0.05225082795603456,0,0.633,0.429,0.7906886410299095,0,0.0394818652849741,0.0444,0.0,0.132,0.52,0.5908362506779744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5QAMZTM5cmLg3fHX9ZbTZi,0.0,0.025158025278316384,0,0.62,0.309,0.7458335645450678,1,0.051295336787564774,0.788,0.0,0.146,0.664,0.5972872803773647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2qESE1ZeWly7I3YjyTXmXh,0.0,0.025158025278316384,0,0.62,0.309,0.7458335645450678,1,0.051295336787564774,0.788,0.0,0.146,0.664,0.5972872803773647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3EQV1ZHtHvq9OnVRYIdbg3,0.0,0.025158025278316384,0,0.62,0.309,0.7458335645450678,1,0.051295336787564774,0.788,0.0,0.146,0.664,0.5972872803773647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3ax0rfGb7exLtl02LL08U9,0.0,0.025158025278316384,0,0.62,0.309,0.7458335645450678,1,0.051295336787564774,0.788,0.0,0.146,0.664,0.5972872803773647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1m5LC29RE52Bxy7hxvpOlL,0.0,0.044715067606464785,0,0.593,0.455,0.7646449512605663,1,0.04020725388601037,0.366,0.0,0.0914,0.564,0.8300831648669527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3H36x7buZdQD4687VmFrwY,0.0,0.049559553166281446,0,0.296,0.206,0.6979264931653811,1,0.04269430051813472,0.782,0.000225,0.0959,0.202,0.6796180332988182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0xbMRcMFqxJq1Wa7tvWPtn,0.0,0.049559553166281446,0,0.296,0.206,0.6979264931653811,1,0.04269430051813472,0.782,0.000225,0.0959,0.202,0.6796180332988182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6h061f44HZPj1OXO2nA45d,0.0,0.049559553166281446,0,0.296,0.206,0.6979264931653811,1,0.04269430051813472,0.782,0.000225,0.0959,0.202,0.6796180332988182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62EwQLDw0dprDzuLwQ0sH1,0.0,0.04916526565717608,0,0.409,0.153,0.7175147513086583,0,0.03170984455958549,0.939,2.56e-05,0.108,0.18,0.3503361109741466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3lvo0I8c2qBJDLZWqExDgC,0.0,0.04731278264829459,0,0.501,0.0952,0.6769879584928694,1,0.05595854922279793,0.963,1.58e-05,0.0915,0.316,0.5670989267458869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1ae8XfBQ3fDEvmBjFaemGV,0.0,0.039384262295707996,0,0.606,0.326,0.7306290808871132,1,0.030466321243523317,0.841,0.0,0.139,0.414,0.37648538040530544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0adVktNVJXPZfhQe6B1NO5,0.0,0.04916526565717608,0,0.409,0.153,0.7175147513086583,0,0.03170984455958549,0.939,2.56e-05,0.108,0.18,0.3503361109741466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6sp6Vx3sv2l5qxPfbQkcyt,0.0,0.05857871286608832,0,0.474,0.519,0.8183045705935666,1,0.026217616580310882,0.281,0.0,0.107,0.326,0.6238679881005209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1WFVfVjCtbmdIv7j3Fa9iy,0.0,0.0509728781747066,0,0.568,0.301,0.7281874849712371,0,0.038652849740932645,0.796,3.37e-06,0.118,0.142,0.3617055372023075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0e5PAxSyZ5DWWVqKANHETz,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1MLr9b1fOybO3MGiLy47Ys,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6JGjevTaqr9J1xp7YvYUKF,0.0,0.03703113916630627,0,0.476,0.666,0.8525793981096128,1,0.046217616580310886,0.314,0.0,0.342,0.498,0.6087594300083822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7Af2YlwMZryKOQiRfwMsD2,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3RE5nHIVkC4KcA7snFaTKd,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0JvkNRyq8Tmot9khpdtN0I,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27gHtbsHClwimHFtKgFop4,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1QBNBGeIRRGBnLhdlHbfI8,0.0,0.0439345119952189,0,0.568,0.686,0.7934446849046483,1,0.03419689119170985,0.15,1.81e-06,0.0881,0.725,0.7070451818615123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
72xTsTouZ5nBmASX8k1XCW,0.46,0.04068856155706333,0,0.596,0.2,0.7233597839557553,0,0.031606217616580314,0.91,0.000183,0.0884,0.308,0.44332544417599395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3ILmwMefYZoQh5Cf5jeuUQ,0.61,0.044366414341754666,0,0.373,0.914,0.8387621848584058,1,0.058549222797927465,0.076,0.0,0.669,0.56,0.6911641437798925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2DHDuADAHoUW6n0z80RLQF,0.6,0.04603884257044906,0,0.494,0.652,0.807724321624771,0,0.03253886010362694,0.0754,0.00256,0.125,0.298,0.5629982085038542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5JDcQAztvZTIkrWoZihgvC,0.68,0.04205205167934974,0,0.447,0.393,0.7561733533100271,1,0.039378238341968914,0.785,0.0,0.28,0.564,0.30052347846095684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2sYFi9xVSZ56WHKSY2fN1K,0.52,0.03275412211838363,0,0.576,0.331,0.7425041155688732,0,0.03170984455958549,0.894,3.44e-05,0.129,0.407,0.6123136597472183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6xJOhSm4SvZwzy3uhWz26O,0.62,0.05477350426126464,0,0.536,0.89,0.8195808593677746,1,0.038860103626943004,0.078,0.0202,0.131,0.273,0.5011833736009073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7lLKxcNeJtDTWVRKHovLEC,0.51,0.0447698668873913,0,0.526,0.333,0.6753417309435288,1,0.03253886010362694,0.91,0.168,0.111,0.159,0.3901475929852242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25UzeaV47eDT44Fovve6xQ,0.0,0.041242664390682596,0,0.501,0.381,0.7414127961822318,1,0.03730569948186528,0.687,0.00133,0.119,0.502,0.32902305934947323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4oa14QBfWRDfJy2agySy0L,0.67,0.044442789646181854,0,0.27,0.275,0.7245990788524499,1,0.03689119170984456,0.834,0.0,0.146,0.231,0.6942622816100454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2gRKq9rIC5i1zuxp06zJWH,0.57,0.034101573426740334,1,0.731,0.507,0.7963672012281967,1,0.04766839378238342,0.572,0.0,0.0912,0.265,0.4847270844632907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
08MFgEQeVLF37EyZ7jcwLc,0.75,0.04857469361569283,0,0.375,0.457,0.7863603573608567,1,0.032642487046632127,0.868,0.0145,0.191,0.415,0.7184022812813305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6nXIYClvJAfi6ujLiKqEq8,0.62,0.046650035944127644,0,0.43,0.791,0.8159369624327174,0,0.03129533678756477,0.0726,0.0193,0.11,0.217,0.7061781963414032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7x4b0UccXSKBWxWmjcrG2T,0.66,0.023854489770005316,0,0.616,0.282,0.6328542626195364,1,0.034300518134715026,0.983,0.833,0.13,0.435,0.3970793682099831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6owKuyHxUqidcAA6fPKSyy,0.64,0.04241617094320637,0,0.705,0.347,0.763590625751438,1,0.031191709844559583,0.674,0.0,0.12,0.36,0.3289490984994165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0wbmIfvndFV9VDvuUY1pYN,0.62,0.034722504651733384,0,0.582,0.255,0.7265042635443834,1,0.03170984455958549,0.772,0.0,0.0889,0.285,0.574774419407327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3e5yu9MkIvQx17mm7LF6KY,0.58,0.03562602450310704,0,0.549,0.274,0.6837578380777981,1,0.03927461139896374,0.798,6.63e-06,0.103,0.207,0.3560968394063409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6VwAh8Z1d5YKoSWoEaV4db,0.65,0.030473746466448806,0,0.787,0.355,0.7047703605053363,1,0.029844559585492227,0.896,0.0201,0.111,0.48,0.41080321483161575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2D4BSm5Z8Hq5zYbSgJwEOh,0.67,0.04778535484443783,0,0.397,0.303,0.7772968573701051,1,0.04507772020725388,0.381,0.0,0.101,0.172,0.33302927206087796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7LwGBxB0h0CVmkOZxYKn0g,0.65,0.06089173896066576,0,0.548,0.42,0.7711188798253888,1,0.028704663212435234,0.198,4.46e-06,0.0899,0.196,0.525993129858817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0ZwdH0m32I8odedwvspYTh,0.44,0.042455313286725305,0,0.787,0.403,0.6944120748016204,1,0.03419689119170985,0.603,0.00857,0.131,0.264,0.4850270367996318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16dkWKIlBsfYTISCVuDs0w,0.55,0.041907129539199145,0,0.484,0.573,0.8018053012226476,1,0.030880829015544044,0.0882,1.14e-06,0.15,0.346,0.5751113521686965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3TwtrR1yNLY1PMPsrGQpOp,0.7,0.042329675910942575,0,0.382,0.416,0.7440948523019439,1,0.03129533678756477,0.0733,0.0,0.0719,0.125,0.41947717896882136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3Et4LKZLnXygPYfNdeB3D3,0.57,0.06766851972249033,0,0.541,0.575,0.7411353421008823,1,0.05088082901554404,0.677,0.215,0.102,0.428,0.37793994378975393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2E9viCx0hJKNKNThd2MdGQ,0.56,0.03389154133956556,0,0.607,0.473,0.7579305624919075,1,0.03523316062176166,0.712,0.0,0.66,0.54,0.4918314350048485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0Zf1BPkkFAWGtVHeBwHHz4,0.56,0.047322138623086915,0,0.417,0.595,0.7711558737029022,1,0.04103626943005182,0.158,0.000269,0.101,0.117,0.6078267015104448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38jy6kRlPt8z1GUS9WXeNh,0.67,0.04131636655945483,0,0.572,0.454,0.7259123615041709,1,0.02673575129533679,0.477,1.37e-05,0.0974,0.515,0.5759988823693768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2SkJKMfjpYsNv0KWOxiegX,0.62,0.04378596202810802,0,0.709,0.913,0.8209496328357656,1,0.07751295336787566,0.0182,0.0,0.167,0.519,0.4438637148069622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4qCbMMMuEB56kHd4zPE6GD,0.45,0.06318777155000817,0,0.537,0.342,0.6654828625862419,1,0.02829015544041451,0.645,0.266,0.0687,0.253,0.44884374537744687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11TK5KLtLZUdKr1C549bAw,0.64,0.032882050753299176,0,0.602,0.336,0.7107448717237297,1,0.03823834196891192,0.883,0.0017,0.143,0.335,0.3734776391696662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7BXW1QCg56yzEBV8pW8pah,0.65,0.04317228645703555,0,0.643,0.638,0.8246675175258493,0,0.04217616580310881,0.204,0.0,0.0707,0.6,0.3369368703055405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2kMrCPZ0o5gErBPLCRgoli,0.0,0.044903523670138876,0,0.451,0.7,0.7941475685774003,0,0.04466321243523316,0.455,0.00233,0.405,0.37,0.6165664086254787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5IjTZ1g8KrIuV97N3OQZ0V,0.0,0.0372736307578626,0,0.546,0.391,0.7166638921258531,0,0.06528497409326425,0.784,2.72e-06,0.0552,0.202,0.5738909981427609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3bHhUEOTIbezeZ856R0BX5,0.68,0.045119856719928894,0,0.561,0.327,0.715757542126778,0,0.0338860103626943,0.902,0.000469,0.111,0.298,0.6650641815821048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0wf17wsLRwnnfh241GkeH5,0.0,0.03463620055773066,0,0.479,0.541,0.7337550635369845,1,0.05626943005181347,0.74,0.0,0.108,0.3,0.3533438522097858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3322ArxAq7wCSZI4fF77Q0,0.0,0.03463620055773066,0,0.479,0.541,0.7337550635369845,1,0.05626943005181347,0.74,0.0,0.108,0.3,0.3533438522097858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4LGF2tDg3878bs0mQPByZ4,0.61,0.031409343945681886,0,0.436,0.4,0.7037345319349647,1,0.028186528497409324,0.904,0.00105,0.125,0.351,0.4139095705339973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6Uy6K3KdmUdAfelUp0SeXn,0.7,0.04211582505854644,0,0.551,0.836,0.8451806226069585,0,0.05430051813471503,0.00502,2.1e-05,0.0425,0.758,0.760412044113538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2z2JKNU24UEngb4joR9p8f,0.0,0.04916526565717608,0,0.409,0.153,0.7175147513086583,0,0.03170984455958549,0.939,2.56e-05,0.108,0.18,0.3503361109741466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2nef44o0sjJDKB1ta4S0ub,0.0,0.04916526565717608,0,0.409,0.153,0.7175147513086583,0,0.03170984455958549,0.939,2.56e-05,0.108,0.18,0.3503361109741466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0qJGlogD7AyMLAJfQ42aI2,0.62,0.04021388904004834,0,0.6,0.845,0.7852875349129719,1,0.0322279792746114,0.048,0.0,0.24,0.392,0.4011595417714445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
04JS6OitE9VGsIS3S94Osg,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5OGpsZeJRZ3t3MZioawcZW,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3Vnes7v746dYzBn0FJTZ1W,0.0,0.05038211519496229,0,0.447,0.555,0.8048572961174925,1,0.03616580310880829,0.218,3.46e-06,0.124,0.33,0.4843942606380356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30cYWLpVdBZVLb1cYdmcTT,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7sUqJ51FGSi3n7x4pYjY3v,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15BFn2VmEtonsXfNL1lUmy,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0WOFJR54wyTwLB11jcBDb1,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1uDCw6LVMOmbZ6zRliNcNX,0.0,0.029488505039338055,0,0.492,0.145,0.6478922738286813,0,0.04373056994818653,0.872,9.68e-06,0.107,0.218,0.370124747300429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7DYsBLdOqz0z14tYWMt2Tn,0.0,0.033913117363066236,0,0.661,0.937,0.8207831603869559,0,0.10145077720207255,0.322,1.04e-06,0.19,0.805,0.43369409792416547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7cPuE0M35EajWPRO3nRcH8,0.0,0.03800435148296974,0,0.603,0.78,0.8138653052919741,1,0.04538860103626943,0.139,0.0,0.164,0.693,0.4129439705471459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0U32q8CZRRo7xCzyiaZw5f,0.58,0.05595254802335939,0,0.626,0.655,0.7924273532730333,1,0.027253886010362695,0.503,0.0,0.13,0.542,0.37803444932038194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4kQXMVjoZ9yMibLZq5Aqi5,0.5,0.026443994466609194,0,0.794,0.38,0.7539722175979875,0,0.0494300518134715,0.762,0.0,0.262,0.617,0.4724865637789063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3us8sod4dLbM9FiMiPiEY8,0.59,0.0379253030428876,0,0.52,0.279,0.717533248247415,0,0.0566839378238342,0.894,0.000105,0.103,0.0951,0.2861545288693851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1PR5pyPiOEEQ02oJYq402x,0.57,0.05586204328761317,0,0.545,0.658,0.7834748349148215,1,0.04911917098445596,0.496,0.0,0.105,0.683,0.31626892165080617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
